ST_FIPS,CO_FIPS,DATE,TYPE,DESC
47,161,4/26/2011 0:00,Flood,FLOODING
22,005,4/25/2011 0:00,Flood,FLOODING
22,007,4/25/2011 0:00,Flood,FLOODING
22,009,4/25/2011 0:00,Flood,FLOODING
22,025,4/25/2011 0:00,Flood,FLOODING
22,029,4/25/2011 0:00,Flood,FLOODING
22,033,4/25/2011 0:00,Flood,FLOODING
22,035,4/25/2011 0:00,Flood,FLOODING
22,037,4/25/2011 0:00,Flood,FLOODING
22,041,4/25/2011 0:00,Flood,FLOODING
22,045,4/25/2011 0:00,Flood,FLOODING
22,047,4/25/2011 0:00,Flood,FLOODING
22,059,4/25/2011 0:00,Flood,FLOODING
22,057,4/25/2011 0:00,Flood,FLOODING
22,065,4/25/2011 0:00,Flood,FLOODING
22,077,4/25/2011 0:00,Flood,FLOODING
22,083,4/25/2011 0:00,Flood,FLOODING
22,089,4/25/2011 0:00,Flood,FLOODING
22,093,4/25/2011 0:00,Flood,FLOODING
22,095,4/25/2011 0:00,Flood,FLOODING
22,097,4/25/2011 0:00,Flood,FLOODING
22,099,4/25/2011 0:00,Flood,FLOODING
22,101,4/25/2011 0:00,Flood,FLOODING
22,107,4/25/2011 0:00,Flood,FLOODING
22,109,4/25/2011 0:00,Flood,FLOODING
22,121,4/25/2011 0:00,Flood,FLOODING
22,125,4/25/2011 0:00,Flood,FLOODING
31,015,6/17/2011 0:00,Flood,FLOODING
31,021,6/17/2011 0:00,Flood,FLOODING
31,025,6/17/2011 0:00,Flood,FLOODING
31,027,6/17/2011 0:00,Flood,FLOODING
31,043,6/17/2011 0:00,Flood,FLOODING
31,051,6/17/2011 0:00,Flood,FLOODING
31,055,6/17/2011 0:00,Flood,FLOODING
31,069,6/17/2011 0:00,Flood,FLOODING
31,107,6/17/2011 0:00,Flood,FLOODING
31,111,6/17/2011 0:00,Flood,FLOODING
31,123,6/17/2011 0:00,Flood,FLOODING
31,127,6/17/2011 0:00,Flood,FLOODING
31,131,6/17/2011 0:00,Flood,FLOODING
31,147,6/17/2011 0:00,Flood,FLOODING
31,153,6/17/2011 0:00,Flood,FLOODING
31,157,6/17/2011 0:00,Flood,FLOODING
31,173,6/17/2011 0:00,Flood,FLOODING
31,177,6/17/2011 0:00,Flood,FLOODING
20,005,6/1/2011 13:52,Flood,FLOODING
20,043,6/1/2011 13:52,Flood,FLOODING
20,103,6/1/2011 13:52,Flood,FLOODING
20,209,6/1/2011 13:52,Flood,FLOODING
29,003,6/1/2011 0:00,Flood,FLOODING
29,005,6/1/2011 0:00,Flood,FLOODING
29,019,6/1/2011 0:00,Flood,FLOODING
29,021,6/1/2011 0:00,Flood,FLOODING
29,027,6/1/2011 0:00,Flood,FLOODING
29,033,6/1/2011 0:00,Flood,FLOODING
29,041,6/1/2011 0:00,Flood,FLOODING
29,045,6/1/2011 0:00,Flood,FLOODING
29,047,6/1/2011 0:00,Flood,FLOODING
29,051,6/1/2011 0:00,Flood,FLOODING
29,053,6/1/2011 0:00,Flood,FLOODING
29,071,6/1/2011 0:00,Flood,FLOODING
29,073,6/1/2011 0:00,Flood,FLOODING
29,087,6/1/2011 0:00,Flood,FLOODING
29,089,6/1/2011 0:00,Flood,FLOODING
29,095,6/1/2011 0:00,Flood,FLOODING
29,107,6/1/2011 0:00,Flood,FLOODING
29,111,6/1/2011 0:00,Flood,FLOODING
29,135,6/1/2011 0:00,Flood,FLOODING
29,139,6/1/2011 0:00,Flood,FLOODING
29,151,6/1/2011 0:00,Flood,FLOODING
29,165,6/1/2011 0:00,Flood,FLOODING
29,177,6/1/2011 0:00,Flood,FLOODING
29,195,6/1/2011 0:00,Flood,FLOODING
29,183,6/1/2011 0:00,Flood,FLOODING
29,,6/1/2011 0:00,Flood,FLOODING
29,189,6/1/2011 0:00,Flood,FLOODING
29,219,6/1/2011 0:00,Flood,FLOODING
37,013,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,015,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,019,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,029,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,031,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,041,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,047,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,049,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,053,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,055,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,061,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,065,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,073,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,079,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,083,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,091,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,095,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,101,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,103,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,107,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,117,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,127,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,129,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,131,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,133,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,137,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,139,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,141,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,143,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,147,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,177,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,187,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,191,8/25/2011 6:00,Hurricane,HURRICANE IRENE
37,195,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,005,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,021,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,025,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,039,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,047,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,059,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,061,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,071,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,079,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,081,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,085,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,087,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,095,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,103,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,105,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,111,8/25/2011 6:00,Hurricane,HURRICANE IRENE
36,119,8/25/2011 6:00,Hurricane,HURRICANE IRENE
51,001,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,057,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,073,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,087,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,093,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,095,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,099,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,097,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,103,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,109,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,115,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,119,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,127,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,131,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,133,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,159,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,181,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,183,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,193,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,,8/26/2011 6:00,Hurricane,HURRICANE IRENE
51,199,8/26/2011 6:00,Hurricane,HURRICANE IRENE
25,001,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,003,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,005,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,007,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,009,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,011,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,013,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,015,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,017,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,019,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,021,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,023,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,025,8/26/2011 0:00,Hurricane,HURRICANE IRENE
25,027,8/26/2011 0:00,Hurricane,HURRICANE IRENE
09,001,8/26/2011 0:00,Hurricane,HURRICANE IRENE
09,003,8/26/2011 0:00,Hurricane,HURRICANE IRENE
09,005,8/26/2011 0:00,Hurricane,HURRICANE IRENE
09,007,8/26/2011 0:00,Hurricane,HURRICANE IRENE
09,009,8/26/2011 0:00,Hurricane,HURRICANE IRENE
09,011,8/26/2011 0:00,Hurricane,HURRICANE IRENE
09,013,8/26/2011 0:00,Hurricane,HURRICANE IRENE
09,015,8/26/2011 0:00,Hurricane,HURRICANE IRENE
34,001,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,003,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,005,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,007,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,009,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,011,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,013,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,015,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,017,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,019,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,021,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,023,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,025,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,027,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,029,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,031,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,033,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,035,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,037,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,039,8/26/2011 6:00,Hurricane,HURRICANE IRENE
34,041,8/26/2011 6:00,Hurricane,HURRICANE IRENE
44,001,8/26/2011 0:00,Hurricane,HURRICANE IRENE
44,003,8/26/2011 0:00,Hurricane,HURRICANE IRENE
44,005,8/26/2011 0:00,Hurricane,HURRICANE IRENE
44,007,8/26/2011 0:00,Hurricane,HURRICANE IRENE
44,009,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,001,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,003,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,005,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,009,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,011,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,013,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,015,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,017,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,019,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,021,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,025,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,027,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,029,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,031,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,033,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,035,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,039,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,037,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,041,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,043,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,045,8/26/2011 0:00,Hurricane,HURRICANE IRENE
24,047,8/26/2011 0:00,Hurricane,HURRICANE IRENE
10,001,8/26/2011 0:00,Hurricane,HURRICANE IRENE
10,003,8/26/2011 0:00,Hurricane,HURRICANE IRENE
10,005,8/26/2011 0:00,Hurricane,HURRICANE IRENE
50,001,8/26/2011 0:00,Hurricane,HURRICANE IRENE
50,003,8/26/2011 0:00,Hurricane,HURRICANE IRENE
50,005,8/26/2011 0:00,Hurricane,HURRICANE IRENE
50,007,8/26/2011 0:00,Hurricane,HURRICANE IRENE
50,009,8/26/2011 0:00,Hurricane,HURRICANE IRENE
50,011,8/26/2011 0:00,Hurricane,HURRICANE IRENE
